ID,place,name,sourceLink,startDate,endDate,confidence
623,702,623,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
624,545,624,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
625,545,625,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
626,662,626,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
627,662,627,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
628,189,628,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
629,279,629,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
630,279,630,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
631,381,631,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
632,510,632,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
633,323,633,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
634,478,634,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
635,172,635,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
636,173,636,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
637,49,637,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
638,85,638,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
639,766,639,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
640,185,640,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
641,327,641,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
642,502,642,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
643,646,643,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
644,727,644,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
645,727,645,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
646,30,646,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
647,668,647,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
648,735,648,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
649,348,649,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
650,720,650,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
651,651,651,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
652,302,652,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
653,368,653,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
654,338,654,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
655,760,655,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
656,289,656,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
657,626,657,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
658,351,658,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
659,408,659,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
660,737,660,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
661,634,661,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
662,396,662,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
663,226,663,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
664,417,664,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
665,658,665,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
666,331,666,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
667,625,667,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
668,398,668,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
669,631,669,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
670,481,670,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
671,184,671,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
672,339,672,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
673,115,673,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
674,694,674,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
675,36,675,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
676,449,676,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
677,372,677,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
678,87,678,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
679,514,679,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
680,380,680,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
681,711,681,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
682,73,682,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
683,58,683,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
684,210,684,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
685,350,685,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
686,317,686,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
687,731,687,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
688,655,688,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
689,677,689,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
690,129,690,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
691,140,691,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
692,435,692,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
693,640,693,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
694,562,694,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
695,567,695,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
696,745,696,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
697,719,697,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
698,168,698,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
699,78,699,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
700,217,700,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
701,221,701,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
702,723,702,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
703,507,703,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
704,442,704,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
705,635,705,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
706,32,706,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
707,135,707,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
708,18,708,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
709,691,709,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
710,710,710,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
711,295,711,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
712,385,712,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
713,753,713,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
714,139,714,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
715,778,715,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
716,734,716,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
717,239,717,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
718,68,718,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
719,285,719,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
720,765,720,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
721,117,721,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
722,141,722,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
723,458,723,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
724,693,724,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
725,64,725,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
726,112,726,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
727,86,727,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
728,367,728,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
729,104,729,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
730,605,730,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
731,83,731,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
732,404,732,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
733,136,733,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
734,159,734,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
735,508,735,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
736,208,736,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
737,352,737,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
738,709,738,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
739,523,739,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
740,653,740,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
741,789,741,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
742,768,742,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
743,703,743,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
744,591,744,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
745,66,745,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
746,298,746,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
747,548,747,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
748,795,748,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
749,284,749,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
750,120,750,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
751,202,751,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
752,81,752,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
753,349,753,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
754,533,754,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
755,133,755,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
756,617,756,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
757,713,757,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
758,780,758,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
759,245,759,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
760,483,760,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
761,101,761,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
762,387,762,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
763,599,763,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
764,161,764,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
765,759,765,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
766,199,766,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
767,360,767,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
768,627,768,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
769,11,769,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
770,515,770,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
771,353,771,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
772,699,772,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
773,163,773,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
774,609,774,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
775,476,775,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
776,52,776,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
777,336,777,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
778,336,778,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
779,149,779,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
780,191,780,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
781,113,781,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
782,158,782,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
783,579,783,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
784,241,784,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
785,128,785,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
786,198,786,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
787,354,787,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
788,520,788,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
789,65,789,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
790,421,790,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
791,283,791,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
792,498,792,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
793,525,793,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
794,79,794,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
795,772,795,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
796,290,796,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
797,685,797,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
798,395,798,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
799,594,799,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
800,469,800,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
801,176,801,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
802,186,802,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
803,436,803,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
804,676,804,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
805,647,805,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
806,656,806,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
807,592,807,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
808,576,808,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
809,106,809,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
810,25,810,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
811,4,811,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
812,225,812,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
813,142,813,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
814,219,814,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
815,725,815,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
816,240,816,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
817,362,817,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
818,558,818,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
819,689,819,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
820,373,820,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
821,92,821,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
822,424,822,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
823,779,823,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
824,613,824,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
825,17,825,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
826,746,826,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
827,774,827,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
828,602,828,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
829,704,829,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
830,578,830,https://www.zotero.org/jaguillette/items/collectionKey/3KQ5I42Q/itemKey/5AI864SV,1785,1796,confident
